시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 190,경상남도 김해시 어방동 463-5,35.245561,128.904192,03,02,Y,157,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,19+74+6+24+27,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 200,경상남도 김해시 삼방동 160-7,35.246546,128.904085,03,01,Y,158,01,03,02,녹색/황색/적색+녹색/황색/적색,29+121,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 230,경상남도 김해시 삼방동 593-16,35.249234,128.904415,03,02,Y,159,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,21+99+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 266,경상남도 김해시 삼방동 565-12,35.252106,128.903344,03,02,Y,160,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,10+79+37+24,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 282,경상남도 김해시 삼방동 553-1,35.253465,128.9026598,03,02,Y,161,01,03,02,녹색/황색/적색+녹색/황색/적색,24+126,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,,경상남도 김해시 어방동 1186,35.253998,128.901383,03,02,Y,162,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,24+106+20,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,,경상남도 김해시 삼방동 1294,35.261362,128.898465,03,02,Y,163,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,80+35+35,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,,경상남도 김해시 삼방동 1085-1,35.26664979,128.896031,03,01,Y,164,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,14+61+14+61,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 145,경상남도 김해시 어방동 351-8,35.241739,128.903612,03,01,Y,165,01,03,02,녹색/황색/적색+녹색/황색/적색,22+128,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,활천로,03,경상남도 김해시 활천로 121,경상남도 김해시 삼정동 72-2,35.23712034,128.896238,03,02,Y,166,01,03,02,녹색/황색/적색+녹색/황색/적색,21+119,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,활천로,03,경상남도 김해시 활천로 159,경상남도 김해시 어방동 767-3,35.240079,128.899184,03,01,Y,167,01,03,02,녹색/황색/적색+녹색/황색/적색,32+118,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,활천로,03,경상남도 김해시 활천로 182,경상남도 김해시 어방동 357-2,35.241255,128.900698,03,02,Y,168,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,15+94+31,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,활천로,03,경상남도 김해시 활천로 195-5,경상남도 김해시 어방동 688,35.242323,128.900264,03,02,Y,169,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,16+78+21+25,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,인제로,03,경상남도 김해시 인제로 115,경상남도 김해시 어방동 1129-1,35.238853,128.904056,03,02,Y,170,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,28+74+48,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구지로,03,경상남도 김해시 구지로 110-1,경상남도 김해시 대성동 85-3,35.238839,128.875383,03,01,Y,171,01,03,02,녹색/황색/적색+녹색/황색/적색,29+101,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구지로,03,경상남도 김해시 구지로124번길 1-3,경상남도 김해시 대성동 106-2,35.238781,128.876964,03,02,Y,172,01,03,02,녹색/황색/적색+녹색/황색/적색,21+109,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구지로,03,경상남도 김해시 구지로 140,경상남도 김해시 대성동 147-4,35.238596,128.878499,03,01,Y,173,01,03,02,녹색/황색/적색+녹색/황색/적색,23+107,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구지로,03,경상남도 김해시 가락로 136,경상남도 김해시 대성동 269-4,35.238551,128.8804323,03,02,Y,174,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,39+57+34,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구지로,03,경상남도 김해시 구지로 179,경상남도 김해시 동상동 297-1,35.238648,128.882906,03,01,Y,175,01,03,02,녹색/황색/적색+녹색/황색/적색,25+105,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 534,경상남도 김해시 동상동 121-3,35.238152,128.884589,03,02,Y,176,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+38+37+25,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 517,경상남도 김해시 동상동 807-1,35.236821,128.884232,03,02,Y,177,01,04,02,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+104,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 구지로186번길 27,경상남도 김해시 동상동 803-4,35.236128,128.884279,03,01,Y,178,01,03,02,녹색/황색/적색+녹색/황색/적색,25+105,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로500번길 1,경상남도 김해시 동상동 792-8,35.235227,128.884622,03,01,Y,179,01,03,02,녹색/황색/적색+녹색/황색/적색,25+105,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 488,경상남도 김해시 동상동 745-1,35.234328,128.885021,03,02,Y,180,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,29+22+28+18+33,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 469-1,경상남도 김해시 부원동 727-3,35.232476,128.884353,03,02,Y,181,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,23+91+16,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,분성로,03,경상남도 김해시 분성로366번길 2,경상남도 김해시 동상동 722-4,35.233781,128.885926,03,01,Y,182,01,03,02,녹색/황색/적색+녹색/황색/적색,25+105,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,분성로,03,경상남도 김해시 분성로375번길 1,경상남도 김해시 동상동 669-3,35.234315,128.886893,03,01,Y,183,01,03,02,녹색/황색/적색+녹색/황색/적색,25+105,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,분성로,03,경상남도 김해시 분성로 322,경상남도 김해시 서상동 152-10,35.233286,128.881344,03,02,Y,184,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,33+36+35+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 455,경상남도 김해시 부원동 42-4,35.230999,128.884428,03,01,Y,185,01,03,02,녹색/황색/적색+녹색/황색/적색,24+106,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 435,경상남도 김해시 부원동 612-7,35.229236,128.8846997,03,01,Y,186,01,03,02,녹색/황색/적색+녹색/황색/적색,24+106,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,김해대로,03,,경상남도 김해시 부원동 217-10,35.225918,128.889953,03,02,Y,189,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,45+45+45+35,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,김해대로,03,,경상남도 김해시 봉황동 978,35.22372963,128.8793348,03,02,Y,190,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,16+68+20+16+30+20,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,김해대로,03,,경상남도 김해시 봉황동 58,35.223641,128.881285,03,02,Y,191,01,03,99,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,18+54+21+18+38+21,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,김해대로,03,,경상남도 김해시 부원동 929-2,35.224255,128.883263,03,02,Y,192,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,27+40+18+27+40+18,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,김해대로,03,,경상남도 김해시 부원동 907-1,35.224502,128.884401,03,02,Y,193,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,27+40+18+27+40+18,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로291번길 1,경상남도 김해시 부원동 361-2,35.216475,128.887383,03,02,Y,196,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+98+14,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,호계로,03,경상남도 김해시 호계로 272,경상남도 김해시 부원동 526-6,35.21523042,128.889104,03,02,Y,197,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,10+107+23,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구산로,03,,경상남도 김해시 구산동 292,35.248903,128.873469,03,02,Y,200,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+40+41+28+23,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가락로,03,경상남도 김해시 가락로 291,경상남도 김해시 구산동 481-3,35.250902,128.872195,03,02,Y,203,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,42+47+24+47,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구산로,03,,경상남도 김해시 구산동 1060-1,35.251331,128.870341,03,02,Y,204,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,59+38+38+25,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,구산로,03,경상남도 김해시 구산로5번길 45,경상남도 김해시 구산동 1053,35.252981,128.869731,03,02,Y,205,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+41+48+41,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가락로,03,,경상남도 김해시 구산동 533-9,35.252755,128.872001,03,02,Y,206,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,27+57+18+58,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가락로,03,경상남도 김해시 가락로 331,경상남도 김해시 구산동 560-16,35.254381,128.870993,03,02,Y,207,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,29+51+29+51,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가락로,03,경상남도 김해시 가락로 355-1,경상남도 김해시 구산동 706-8,35.256573,128.870101,03,02,Y,208,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,23+117+20,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,삼계로,03,경상남도 김해시 삼계로 38,경상남도 김해시 구산동 704-24,35.257308,128.870309,03,02,Y,209,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+52+52+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 353,경상남도 김해시 구산동 352,35.247562,128.877403,03,01,Y,211,01,03,02,녹색/황색/적색+녹색/황색/적색,135+25,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 330,경상남도 김해시 구산동 365-1,35.24855004,128.875104,03,02,Y,212,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,40+90+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 305,경상남도 김해시 구산동 433,35.25070008,128.875483,03,02,Y,213,01,03,03,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,25+106+29,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 245,경상남도 김해시 구산동 1049-4,35.256793,128.877322,03,02,Y,214,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,27+113+20,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 삼계로 68,경상남도 김해시 구산동 1049-1,35.258007,128.873324,03,02,Y,215,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+65+40+27,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 삼계중앙로 59,경상남도 김해시 삼계동 1487-6,35.261019,128.871641,03,02,Y,216,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,24+56+56+24,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 172,경상남도 김해시 삼계동 1479-12,35.262277,128.871513,03,01,Y,217,01,03,02,녹색/황색/적색+녹색/황색/적색,22+138,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로157번길 2,경상남도 김해시 삼계동 1460-1,35.263353,128.871972,03,02,Y,218,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,29+44+20+16+51,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 삼계로205번길 24,경상남도 김해시 삼계동 1444-8,35.264614,128.871783,03,01,Y,219,01,03,02,녹색/황색/적색+녹색/황색/적색,27+133,02,03,01,Y,00:00,05:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 삼계로 207,경상남도 김해시 삼계동 1440-1,35.266576,128.871541,03,02,Y,220,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,54+47+19+17+23,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,,경상남도 김해시 삼계동 1428-4,35.26743578,128.8692348,03,02,Y,221,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,31+84+22+23,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,두곡로,03,,경상남도 김해시 삼계동 143-6,35.271683,128.869125,03,02,Y,222,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,16+74+27+16+27,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,삼계중앙로,03,경상남도 김해시 삼계중앙로 54,경상남도 김해시 삼계동 1505-1,35.260429,128.870904,03,01,Y,223,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+52+28+52,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,삼계중앙로,03,경상남도 김해시 삼계중앙로 40,경상남도 김해시 삼계동 1502-5,35.26030958,128.869451,03,01,Y,224,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,25+55+25+55,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,,경상남도 김해시 삼계동 1490-1,35.260692,128.867355,03,02,Y,225,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,28+50+50+32,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,경상남도 김해시 해반천로 96,경상남도 김해시 구산동 1051-1,35.257041,128.868945,03,02,Y,226,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,30+50+50+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,경상남도 김해시 해반천로 166,경상남도 김해시 삼계동 1469-1,35.262927,128.867607,03,02,Y,227,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+53+27+54,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,경상남도 김해시 가야로38번길 40,경상남도 김해시 삼계동 1425,35.266515,128.864238,03,02,Y,228,01,04,03,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,50+80+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,경상남도 김해시 해반천로278번길 12-27,경상남도 김해시 삼계동 610,35.274211,128.8677198,03,02,Y,229,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,16+52+24+16+26+26,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,,경상남도 김해시 삼계동 1419,35.267883,128.864941,03,01,Y,231,01,03,04,녹색/황색/적색+녹색/황색/적색+녹색/황색/적색+녹색/황색/적색,27+48+27+58,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 해반천로 254,경상남도 김해시 삼계동 518,35.27022991,128.865469,03,02,Y,232,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,40+41+38+41,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,가야로,03,경상남도 김해시 가야로 57,경상남도 김해시 삼계동 528,35.270219,128.866937,03,02,Y,233,01,03,02,녹색/황색/적색+녹색/황색/적색,24+136,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,시도,,해반천로,03,,경상남도 김해시 삼계동 1344-147,35.2725396,128.864824,03,02,Y,234,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,36+60+30+34,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 함박로 4,경상남도 김해시 외동 1211-1,35.234031,128.854571,03,02,Y,239,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+22+88+24,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 금관대로 1194-1,경상남도 김해시 외동 1229-7,35.233449,128.853545,03,02,Y,240,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,26+24+86+24,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 금관대로 1140,경상남도 김해시 외동 1094-3,35.229594,128.850071,03,02,Y,241,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,18+92+16+34,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 금관대로 1086,경상남도 김해시 흥동 513,35.225043,128.849445,03,02,Y,242,01,04,99,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,24+65+12+27+14+18,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 금관대로 1044,경상남도 김해시 풍유동 66-7,35.221397,128.848476,03,02,Y,243,01,04,05,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,22+64+20+16+38,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,경상남도 김해시 금관대로 1062,경상남도 김해시 풍유동 44-1,35.222836,128.848892,03,01,Y,244,01,03,02,녹색/황색/적색+녹색/황색/적색,32+128,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
경상남도,김해시,일반국도,58호선,금관대로,03,,경상남도 김해시 풍유동 135-3,35.219072,128.847776,03,02,Y,245,01,04,04,녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색+녹색/녹색화살표/황색/적색,84+32+14+30,02,03,01,N,00:00,00:00,N,N,N,,경상남도 김해시청,055-330-6776,2025-11-27
